http://dbpedia.org/resource/Mount_Holyoke_College,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Reversible_Errors,http://www.w3.org/2000/01/rdf-schema#label,Reversible Errors
http://dbpedia.org/resource/Jumanji_(picture_book),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/The_Moor_(novel),http://dbpedia.org/ontology/numberOfPages,307
http://dbpedia.org/resource/Escape_from_Hell_(novel),http://dbpedia.org/ontology/numberOfPages,336
http://dbpedia.org/resource/The_Case_for_Mars,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/The_Gripping_Hand,http://dbpedia.org/ontology/releaseDate,1993
http://dbpedia.org/resource/Master_of_Fine_Arts,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Duke_University,http://dbpedia.org/ontology/arwuW,25
http://dbpedia.org/resource/Caleb_Carr,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Writer
http://dbpedia.org/resource/The_Far_Side_of_Nowhere,http://dbpedia.org/ontology/numberOfPages,423
http://dbpedia.org/resource/Joe_McGinniss,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Miracle_of_Castel_di_Sangro
http://dbpedia.org/resource/University_of_Warwick,http://www.w3.org/2000/01/rdf-schema#label,University of Warwick
http://dbpedia.org/resource/Anne_Tyler,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Noah's_Compass
http://dbpedia.org/resource/Earthly_Possessions_(novel),http://www.w3.org/2000/01/rdf-schema#label,Earthly Possessions (novel)
http://dbpedia.org/resource/Walter_Jon_Williams,http://dbpedia.org/ontology/genre,Fiction
http://dbpedia.org/resource/Roger_Zelazny,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/To_Die_in_Italbar
http://dbpedia.org/resource/The_Last_Defender_of_Camelot_(2002_book),http://www.w3.org/2000/01/rdf-schema#label,The Last Defender of Camelot (2002 book)
http://dbpedia.org/resource/The_Last_Enchantment,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/A_Severed_Wasp,http://www.w3.org/2000/01/rdf-schema#label,A Severed Wasp
http://dbpedia.org/resource/Kovid_Gupta,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Writer
http://dbpedia.org/resource/The_Bladerunner,http://dbpedia.org/ontology/numberOfPages,245
http://dbpedia.org/resource/Ultimate_Punishment,http://www.w3.org/2000/01/rdf-schema#label,Ultimate Punishment
http://dbpedia.org/resource/Mary_Doria_Russell,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Sparrow_(novel)
